fecha,real_log,real_nivel,ingenuo,xgb_expansiva,xgb_deslizante,rf_referencia,regimen
2023-05-17,6.698502779956023,811.1903849999999,6.655043330338684,6.532260894775391,6.284343719482422,6.627593640208712,alto
2023-05-18,6.709788775746007,820.3973333333332,6.698502779956023,6.578136444091797,6.231873035430908,6.6335362959531885,alto
2023-05-19,6.726594612094671,834.3013033333335,6.709788775746007,6.582493305206299,6.259931564331055,6.6445825902941955,alto
2023-05-20,6.730315455116616,837.4113899999999,6.726594612094671,6.551920413970947,6.171550273895264,6.673573093778577,alto
2023-05-21,6.66087537365405,781.2345100000002,6.730315455116616,6.532414436340332,6.1456298828125,6.659776744467745,alto
2023-05-22,6.671359575338369,789.4682166666665,6.66087537365405,6.564470291137695,6.26708459854126,6.616029559707232,alto
2023-05-23,6.686135378821754,801.21985,6.671359575338369,6.503085136413574,6.219987869262695,6.6176056061682225,alto
2023-05-24,6.608627336204208,741.4645383333335,6.686135378821754,6.531972408294678,6.167047023773193,6.6034327195400255,alto
2023-05-25,6.640164933645356,765.2211933333334,6.608627336204208,6.5120368003845215,6.190274715423584,6.532239739837379,alto
2023-05-26,6.497193959721102,663.2778349999998,6.640164933645356,6.4775309562683105,6.146817684173584,6.583310534152758,alto
2023-05-27,6.479054649834923,651.3548966666667,6.497193959721102,6.341626167297363,6.002504348754883,6.411915479264433,alto
2023-05-28,6.110763481357445,450.6826716666667,6.479054649834923,6.291301727294922,6.090303897857666,6.421532910966529,medio
2023-05-29,5.926025883185647,374.6625983333334,6.110763481357445,5.994278430938721,5.949583053588867,6.053204894791821,medio
2023-05-30,5.954963075464091,385.66266999999993,5.926025883185647,5.921618938446045,5.924193382263184,5.927233628453947,medio
2023-05-31,5.888233572552272,360.76745166666666,5.954963075464091,5.924031734466553,5.973531246185303,5.941561834897348,medio
2023-06-01,5.741312480522903,311.47294500000015,5.888233572552272,5.890972137451172,5.9732818603515625,5.907972857735337,medio
2023-06-02,5.5341706723251995,253.19771666666668,5.741312480522903,5.688046455383301,5.7033371925354,5.59847395337548,bajo
2023-06-03,5.503415813217935,245.52918333333335,5.5341706723251995,5.44317626953125,5.480614185333252,5.457266366849284,bajo
2023-06-04,5.3412711911030275,208.7779383333333,5.503415813217935,5.438380718231201,5.4585957527160645,5.456203657994818,bajo
2023-06-05,5.598280467507444,269.96179999999987,5.3412711911030275,5.516289710998535,5.484765529632568,5.409195897960732,medio
2023-06-06,5.708382666419588,301.3832366666668,5.598280467507444,5.564713478088379,5.630545139312744,5.516475912184489,medio
2023-06-07,5.844185902057094,345.2213833333333,5.708382666419588,5.7198638916015625,5.739283561706543,5.679081924507699,medio
2023-06-08,5.7957330121265676,328.8931783333334,5.844185902057094,5.847538471221924,5.887455940246582,5.860950607022854,medio
2023-06-09,5.739215189059268,310.82038000000006,5.7957330121265676,5.748172283172607,5.747142791748047,5.707740455965907,medio
2023-06-10,5.677619386446295,292.2528599999999,5.739215189059268,5.6972503662109375,5.7132158279418945,5.690794247379893,medio
2023-06-11,5.640690468292983,281.65712666666667,5.677619386446295,5.613888263702393,5.627524375915527,5.650180161885231,medio
2023-06-12,5.688555147360624,295.46640666666684,5.640690468292983,5.6843791007995605,5.691997528076172,5.662345644599921,medio
2023-06-13,5.792520743043535,327.8383800000001,5.688555147360624,5.695694446563721,5.72801399230957,5.678697209451147,medio
2023-06-14,5.865033572461586,352.49399,5.792520743043535,5.7579827308654785,5.820196628570557,5.728664439190901,medio
2023-06-15,5.893075171860161,362.51837833333343,5.865033572461586,5.866745471954346,5.94649600982666,5.905213713876051,medio
2023-06-16,6.01567803274024,409.803605,5.893075171860161,5.907620906829834,6.010635852813721,5.933963968737766,medio
2023-06-17,6.0896647664191,441.27345666666656,6.01567803274024,5.984424591064453,5.976822853088379,5.9138083444240666,medio
2023-06-18,6.213760085627625,499.57617333333343,6.0896647664191,6.0127105712890625,6.016974449157715,6.019929090296478,medio
2023-06-19,6.34373327625755,568.9162733333333,6.213760085627625,6.214791297912598,6.124712944030762,6.126352599334447,alto
2023-06-20,6.400475843385136,602.1314900000003,6.34373327625755,6.50870943069458,6.473880290985107,6.40993846015304,alto
2023-06-21,6.606476263416868,739.8713083333333,6.400475843385136,6.477720737457275,6.4222917556762695,6.416035548936071,alto
2023-06-22,6.6190610455793495,749.2412633333333,6.606476263416868,6.5965399742126465,6.609456539154053,6.623172496546814,alto
2023-06-23,6.743343040658745,848.3922099999996,6.6190610455793495,6.638705730438232,6.6176581382751465,6.6273820475098,alto
2023-06-24,6.794692056836671,893.0941950000002,6.743343040658745,6.606003284454346,6.526416778564453,6.7336757706292865,alto
2023-06-25,6.597370558368976,733.1648383333333,6.794692056836671,6.632463455200195,6.502636432647705,6.755386924492156,alto
2023-06-26,6.543893835810291,694.9874833333333,6.597370558368976,6.560067653656006,6.503403186798096,6.530414706245799,alto
2023-06-27,6.400549559339252,602.1758783333331,6.543893835810291,6.488007545471191,6.54880428314209,6.491889469522159,alto
2023-06-28,6.426023883540521,617.7129600000003,6.400549559339252,6.415871620178223,6.437284469604492,6.375458862803851,alto
